customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,dti,revolving_utilization,credit_score,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
CUST-18794,64,28095,RENT,0.3,EDUCATION,C,2752,12.99,0.098,29.9,95.26,611,Y,35,1
CUST-18795,49,55032,RENT,0.3,EDUCATION,D,5461,17.56,0.099,6.11,95.52,649,N,30,1
CUST-18796,60,117653,RENT,4.7,VENTURE,A,7426,9.43,0.063,10.36,50.96,732,N,35,0
CUST-18797,66,43286,RENT,3.9,DEBTCONSOLIDATION,B,7977,10.97,0.184,12.18,42.86,637,N,35,0
CUST-18798,22,52979,MORTGAGE,0.4,MEDICAL,A,11274,6.0,0.213,6.0,65.64,766,N,1,0
CUST-18799,65,42382,OWN,1.3,EDUCATION,C,2980,13.6,0.07,4.67,56.19,656,N,35,0
CUST-18800,30,15000,RENT,12.0,HOMEIMPROVEMENT,C,6213,15.12,0.414,35.38,73.56,634,N,12,1
CUST-18801,43,49630,MORTGAGE,4.2,VENTURE,A,4584,6.74,0.092,29.39,78.15,728,Y,22,0
CUST-18802,41,58751,RENT,2.9,EDUCATION,C,12923,12.71,0.22,29.14,78.05,651,N,20,1
CUST-18803,63,36044,OWN,1.4,PERSONAL,C,4576,14.87,0.127,8.65,42.23,653,N,35,0
CUST-18804,64,24519,RENT,0.7,VENTURE,A,8117,5.78,0.331,13.15,46.07,764,N,35,1
CUST-18805,45,28901,RENT,2.6,EDUCATION,B,4531,10.74,0.157,12.12,52.76,639,N,26,1
CUST-18806,32,77537,RENT,12.8,PERSONAL,B,18655,9.76,0.241,26.79,98.94,662,N,10,1
CUST-18807,20,160093,RENT,0.2,VENTURE,B,11806,9.98,0.074,18.28,54.69,684,N,1,1
CUST-18808,43,112359,MORTGAGE,23.5,EDUCATION,D,5364,18.54,0.048,17.93,37.49,563,N,25,1
CUST-18809,29,21881,OTHER,1.2,EDUCATION,B,10630,9.92,0.486,10.82,79.35,717,N,7,0
CUST-18810,54,81860,MORTGAGE,2.6,MEDICAL,A,6175,7.65,0.075,7.75,66.58,774,N,35,0
CUST-18811,43,32928,RENT,0.2,VENTURE,C,15176,14.74,0.461,21.31,51.4,629,N,24,0
CUST-18812,47,34566,MORTGAGE,4.4,EDUCATION,B,7847,8.96,0.227,23.14,45.42,723,N,27,0
CUST-18813,55,37153,MORTGAGE,3.3,PERSONAL,F,15719,23.0,0.423,18.53,88.68,538,N,35,0
CUST-18814,35,74879,MORTGAGE,5.5,MEDICAL,A,7026,6.96,0.094,14.99,41.84,758,N,14,0
CUST-18815,59,87164,MORTGAGE,3.9,PERSONAL,B,12562,8.96,0.144,19.19,78.12,599,Y,35,1
CUST-18816,35,46220,MORTGAGE,2.5,VENTURE,B,19194,9.91,0.415,12.33,84.76,693,N,16,1
CUST-18817,36,46693,MORTGAGE,6.7,DEBTCONSOLIDATION,D,18367,16.57,0.393,20.73,48.3,589,N,16,0
CUST-18818,34,64767,MORTGAGE,0.1,VENTURE,B,12820,10.79,0.198,7.1,51.68,695,N,16,0
CUST-18819,35,68926,RENT,3.9,EDUCATION,C,17953,12.6,0.26,14.2,49.78,635,N,15,0
CUST-18820,34,99283,RENT,0.6,PERSONAL,A,1194,7.24,0.012,9.87,52.81,708,N,15,0
CUST-18821,53,22683,MORTGAGE,2.9,EDUCATION,B,12090,8.83,0.533,13.96,86.63,688,N,33,1
CUST-18822,30,49613,MORTGAGE,7.8,EDUCATION,A,12520,6.65,0.252,23.57,77.96,735,N,12,0
CUST-18823,20,25827,RENT,0.8,EDUCATION,E,3706,17.87,0.143,16.61,42.05,602,Y,1,1
CUST-18824,34,47545,OWN,13.7,PERSONAL,A,3426,7.4,0.072,9.42,47.65,745,N,12,0
CUST-18825,45,42800,RENT,11.0,HOMEIMPROVEMENT,B,15502,9.49,0.362,22.02,51.48,680,N,27,1
CUST-18826,23,47664,RENT,2.7,HOMEIMPROVEMENT,A,5042,9.99,0.106,20.56,38.99,706,N,4,0
CUST-18827,62,30337,RENT,0.0,VENTURE,E,12600,19.96,0.415,19.65,54.64,665,N,35,1
CUST-18828,24,20082,OWN,6.0,PERSONAL,C,14925,11.55,0.743,17.58,51.98,685,N,3,0
CUST-18829,54,15000,RENT,10.6,HOMEIMPROVEMENT,F,11544,21.1,0.77,40.59,66.96,536,Y,35,1
CUST-18830,32,45310,RENT,1.0,PERSONAL,A,11374,8.34,0.251,20.27,37.5,700,N,12,0
CUST-18831,29,37850,RENT,11.0,PERSONAL,A,9448,7.79,0.25,21.43,51.54,697,N,10,0
CUST-18832,30,32677,MORTGAGE,12.0,EDUCATION,B,14748,8.61,0.451,15.52,88.84,758,N,10,1
CUST-18833,37,108394,MORTGAGE,3.2,MEDICAL,C,7674,12.56,0.071,10.11,45.97,706,N,18,0
CUST-18834,53,29270,RENT,8.0,EDUCATION,B,9371,11.27,0.32,11.08,64.6,710,N,35,0
CUST-18835,58,114702,MORTGAGE,2.9,PERSONAL,C,1291,13.95,0.011,7.49,39.93,622,Y,35,0
CUST-18836,60,129872,OWN,4.2,PERSONAL,A,6024,8.19,0.046,10.84,28.24,731,N,35,0
CUST-18837,61,15206,RENT,1.9,HOMEIMPROVEMENT,B,6829,10.16,0.449,22.64,89.97,670,N,35,0
CUST-18838,69,51814,MORTGAGE,0.9,EDUCATION,B,10070,9.47,0.194,23.05,20.01,773,N,35,0
CUST-18839,42,38568,RENT,6.9,EDUCATION,B,12065,8.97,0.313,24.67,74.57,693,N,24,0
CUST-18840,26,15000,RENT,0.0,MEDICAL,B,7119,11.64,0.475,14.28,37.63,728,N,4,0
CUST-18841,58,20603,MORTGAGE,4.3,PERSONAL,A,6105,9.83,0.296,23.17,66.96,783,N,35,0
CUST-18842,22,78038,MORTGAGE,4.0,VENTURE,E,7048,19.83,0.09,4.9,38.57,525,N,1,0
CUST-18843,31,164640,RENT,1.3,EDUCATION,C,3452,14.62,0.021,22.24,60.27,653,N,12,0
CUST-18844,26,84255,RENT,2.0,MEDICAL,B,6096,9.54,0.072,13.08,86.55,690,N,7,0
CUST-18845,68,59526,OWN,4.4,VENTURE,B,4826,10.47,0.081,19.07,17.46,745,N,35,0
CUST-18846,45,48397,MORTGAGE,1.4,HOMEIMPROVEMENT,A,13008,7.42,0.269,16.39,46.83,771,N,23,0
CUST-18847,52,134537,RENT,9.4,EDUCATION,B,10974,10.96,0.082,10.82,86.74,698,N,31,0
CUST-18848,56,177894,MORTGAGE,2.3,MEDICAL,B,5786,10.59,0.033,5.86,77.4,705,N,35,0
CUST-18849,67,34471,RENT,4.4,DEBTCONSOLIDATION,B,5940,13.83,0.172,6.49,46.88,676,N,35,0
CUST-18850,34,15000,RENT,1.3,VENTURE,D,6585,17.46,0.439,16.17,87.33,577,N,16,1
CUST-18851,21,15000,MORTGAGE,0.2,DEBTCONSOLIDATION,A,5971,9.06,0.398,19.51,61.52,724,N,1,0
CUST-18852,60,108350,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7535,7.82,0.07,21.31,52.52,767,N,35,0
CUST-18853,26,47656,RENT,0.2,VENTURE,B,14700,7.95,0.308,20.53,57.4,732,N,8,0
CUST-18854,51,54717,MORTGAGE,3.2,EDUCATION,C,2033,14.04,0.037,4.51,44.0,672,N,33,0
CUST-18855,23,16740,RENT,4.4,VENTURE,A,8282,8.81,0.495,11.28,52.11,695,N,1,1
CUST-18856,39,31197,MORTGAGE,0.2,VENTURE,B,7107,12.17,0.228,26.97,81.37,711,N,19,0
CUST-18857,69,41056,RENT,0.5,MEDICAL,A,4756,7.42,0.116,16.97,53.66,771,N,35,0
CUST-18858,55,55531,RENT,3.3,VENTURE,C,1935,11.78,0.035,19.03,64.48,710,N,34,0
CUST-18859,51,38593,RENT,8.0,VENTURE,B,5506,10.15,0.143,19.74,55.61,653,N,30,0
CUST-18860,47,26307,MORTGAGE,4.9,MEDICAL,D,4372,14.76,0.166,4.94,38.34,648,N,26,0
CUST-18861,32,30615,RENT,0.6,EDUCATION,B,7769,12.04,0.254,33.69,73.27,756,N,12,0
CUST-18862,20,101214,RENT,2.0,PERSONAL,D,8480,17.04,0.084,25.53,46.72,572,Y,2,1
CUST-18863,54,56776,RENT,12.5,HOMEIMPROVEMENT,C,2174,12.89,0.038,20.94,90.08,673,N,35,1
CUST-18864,67,70777,RENT,2.0,HOMEIMPROVEMENT,D,2782,17.39,0.039,23.64,56.46,551,Y,35,1
CUST-18865,49,28586,RENT,4.8,MEDICAL,D,8423,18.26,0.295,12.98,78.74,609,Y,28,1
CUST-18866,55,15000,MORTGAGE,3.4,EDUCATION,B,7204,11.44,0.48,17.79,38.81,664,N,35,1
CUST-18867,44,35815,RENT,14.2,PERSONAL,B,9727,12.9,0.272,15.61,49.45,724,N,23,0
CUST-18868,35,29145,MORTGAGE,3.6,PERSONAL,C,8444,,0.29,11.17,89.95,648,N,16,1
CUST-18869,38,60440,OWN,16.1,PERSONAL,B,3860,11.67,0.064,25.87,53.09,688,Y,17,0
CUST-18870,20,350000,MORTGAGE,,EDUCATION,A,3080,5.75,0.009,9.2,42.66,771,N,1,0
CUST-18871,24,74391,MORTGAGE,2.1,PERSONAL,D,25856,18.77,0.348,13.61,100.0,580,N,5,1
CUST-18872,41,253109,MORTGAGE,7.6,EDUCATION,B,11052,,0.044,24.8,26.25,701,N,21,0
CUST-18873,43,68958,OWN,7.7,VENTURE,A,17937,7.05,0.26,15.83,18.86,774,N,25,0
CUST-18874,62,33592,RENT,6.6,DEBTCONSOLIDATION,C,4279,12.11,0.127,15.55,40.58,638,N,35,1
CUST-18875,64,60400,MORTGAGE,9.8,EDUCATION,D,2999,15.85,0.05,6.22,83.19,615,Y,35,0
CUST-18876,56,142683,OWN,6.1,MEDICAL,D,4037,16.19,0.028,15.05,61.9,601,Y,35,0
CUST-18877,55,146933,RENT,5.1,DEBTCONSOLIDATION,B,31255,10.76,0.213,5.92,49.57,750,N,34,1
CUST-18878,55,34710,RENT,3.1,DEBTCONSOLIDATION,A,14230,7.48,0.41,31.95,73.37,799,N,35,0
CUST-18879,23,57062,OWN,3.1,EDUCATION,C,12292,12.74,0.215,24.56,94.05,647,Y,5,0
CUST-18880,55,20794,MORTGAGE,2.6,EDUCATION,B,13191,11.89,0.634,34.66,44.14,696,N,35,0
CUST-18881,37,80402,RENT,4.8,EDUCATION,A,16749,5.46,0.208,30.96,66.38,715,N,15,0
CUST-18882,69,124494,MORTGAGE,2.6,PERSONAL,D,9246,17.19,0.074,15.1,56.33,689,N,35,0
CUST-18883,35,50205,RENT,0.8,MEDICAL,A,4257,7.72,0.085,18.43,49.82,777,N,13,0
CUST-18884,60,32845,RENT,0.6,EDUCATION,B,4110,10.49,0.125,15.13,36.29,732,N,35,0
CUST-18885,37,60844,MORTGAGE,12.9,VENTURE,A,2778,8.26,0.046,16.51,54.7,800,N,19,0
CUST-18886,41,62973,MORTGAGE,0.1,EDUCATION,E,22795,18.7,0.362,15.93,75.23,568,Y,23,1
CUST-18887,21,51466,MORTGAGE,0.6,VENTURE,A,5053,6.58,0.098,13.82,49.78,741,N,1,0
CUST-18888,40,54569,RENT,2.9,EDUCATION,B,4492,10.15,0.082,10.85,76.78,752,N,21,0
CUST-18889,55,44166,MORTGAGE,1.5,MEDICAL,D,9906,15.87,0.224,26.04,67.55,591,Y,35,1
CUST-18890,63,89105,RENT,2.6,VENTURE,A,4063,7.22,0.046,24.79,74.4,744,N,35,1
CUST-18891,58,76247,MORTGAGE,0.6,VENTURE,A,8716,8.36,0.114,14.8,44.11,761,N,35,0
CUST-18892,66,27177,RENT,0.7,PERSONAL,A,21814,7.63,0.803,23.0,80.66,712,N,35,1
CUST-18893,58,26732,RENT,8.1,EDUCATION,B,8204,10.54,0.307,20.9,35.51,728,N,35,0
CUST-18894,48,42081,MORTGAGE,7.1,EDUCATION,B,7311,10.78,0.174,21.28,61.12,719,N,26,0
CUST-18895,45,76275,RENT,0.6,MEDICAL,C,4570,13.1,0.06,8.97,100.0,631,N,26,1
CUST-18896,40,53574,MORTGAGE,5.5,PERSONAL,A,11977,8.58,0.224,10.48,54.5,791,N,18,0
CUST-18897,36,33326,RENT,4.7,MEDICAL,C,10056,14.18,0.302,19.67,92.01,609,N,17,1
CUST-18898,35,57349,RENT,6.2,PERSONAL,G,16501,24.51,0.288,20.92,48.11,487,N,15,0
CUST-18899,50,40195,RENT,3.2,EDUCATION,D,9085,15.14,0.226,15.76,48.33,662,Y,32,1
CUST-18900,28,83140,MORTGAGE,1.6,VENTURE,C,10098,15.07,0.121,6.76,58.17,645,N,9,0
CUST-18901,50,59864,RENT,5.4,EDUCATION,E,5886,20.3,0.098,24.35,75.53,518,Y,31,1
CUST-18902,33,40571,MORTGAGE,2.3,EDUCATION,G,7864,25.18,0.194,27.61,67.67,508,N,14,1
CUST-18903,68,56325,MORTGAGE,1.2,VENTURE,B,12444,12.54,0.221,19.91,49.24,690,N,35,0
CUST-18904,56,107907,RENT,2.6,VENTURE,A,17942,8.33,0.166,9.13,49.04,768,N,35,0
CUST-18905,21,34829,RENT,3.0,EDUCATION,E,11086,19.44,0.318,8.33,56.54,608,Y,2,1
CUST-18906,67,62417,RENT,3.2,EDUCATION,D,8709,15.89,0.14,28.28,57.67,608,Y,35,1
CUST-18907,65,46991,OWN,1.8,VENTURE,A,23544,6.84,0.501,18.83,85.24,667,N,35,1
CUST-18908,33,63334,RENT,8.9,DEBTCONSOLIDATION,E,3080,19.83,0.049,14.25,81.98,590,Y,13,1
CUST-18909,52,33099,RENT,10.7,EDUCATION,B,8968,11.66,0.271,8.56,50.16,665,Y,33,0
CUST-18910,54,52375,RENT,,VENTURE,B,7369,,0.141,7.21,47.66,718,N,35,0
CUST-18911,58,95291,MORTGAGE,2.3,DEBTCONSOLIDATION,B,2186,8.84,0.023,23.7,84.88,730,N,35,0
CUST-18912,66,27939,MORTGAGE,4.7,MEDICAL,B,4180,11.61,0.15,5.75,69.71,737,N,35,0
CUST-18913,39,22078,OWN,0.3,EDUCATION,B,9293,10.14,0.421,16.64,38.59,730,N,20,0
CUST-18914,21,22586,OWN,3.0,VENTURE,B,17226,9.79,0.763,31.14,72.7,689,N,1,1
CUST-18915,60,24284,RENT,7.6,PERSONAL,B,10151,10.94,0.418,11.44,63.83,696,Y,35,1
CUST-18916,38,70066,RENT,2.5,EDUCATION,B,6343,11.45,0.091,18.32,63.58,715,N,17,0
CUST-18917,56,21088,MORTGAGE,1.0,EDUCATION,C,9277,12.02,0.44,17.84,59.42,679,N,35,0
CUST-18918,37,40997,OWN,0.1,EDUCATION,A,8334,7.76,0.203,17.59,28.48,715,N,19,0
CUST-18919,35,71038,RENT,5.1,PERSONAL,E,4603,17.55,0.065,30.41,52.81,602,Y,14,1
CUST-18920,23,62943,RENT,1.6,VENTURE,C,6219,14.45,0.099,7.24,41.76,586,N,4,1
CUST-18921,31,38896,OWN,3.1,DEBTCONSOLIDATION,C,7874,12.17,0.202,21.73,79.31,577,N,10,1
CUST-18922,48,54970,RENT,2.4,EDUCATION,B,5857,10.73,0.107,8.37,44.46,642,N,29,1
CUST-18923,26,52275,MORTGAGE,,PERSONAL,F,5454,,0.104,7.33,61.71,548,Y,8,1
CUST-18924,33,42849,OWN,3.6,VENTURE,A,6155,6.82,0.144,7.62,58.19,772,N,14,0
CUST-18925,31,43195,MORTGAGE,3.1,MEDICAL,A,9006,5.1,0.208,17.53,43.6,757,N,11,0
CUST-18926,54,187447,RENT,4.9,VENTURE,D,6470,,0.035,20.82,39.46,590,Y,35,0
CUST-18927,24,79665,RENT,1.5,VENTURE,C,5283,,0.066,10.25,67.63,667,N,3,0
CUST-18928,36,217160,RENT,1.2,DEBTCONSOLIDATION,A,3735,6.38,0.017,8.35,53.25,727,N,15,0
CUST-18929,61,36381,OWN,8.4,PERSONAL,B,8270,10.12,0.227,14.16,37.56,689,N,35,0
CUST-18930,51,46584,OTHER,6.1,PERSONAL,B,2784,9.56,0.06,12.48,32.93,671,N,32,0
CUST-18931,29,22042,MORTGAGE,7.4,EDUCATION,B,7077,10.17,0.321,27.01,53.06,723,N,10,1
CUST-18932,62,30159,MORTGAGE,0.7,MEDICAL,B,1863,9.06,0.062,3.3,55.67,680,N,35,0
CUST-18933,36,153452,RENT,1.3,DEBTCONSOLIDATION,G,4058,23.93,0.026,16.29,52.02,514,N,14,0
CUST-18934,24,35838,MORTGAGE,4.3,DEBTCONSOLIDATION,F,11153,21.68,0.311,11.28,100.0,533,Y,2,1
CUST-18935,64,155060,RENT,9.7,HOMEIMPROVEMENT,F,5163,22.04,0.033,41.26,42.24,586,Y,35,1
CUST-18936,61,23248,MORTGAGE,11.1,EDUCATION,B,7243,8.31,0.312,35.7,58.58,702,N,35,0
CUST-18937,28,26053,MORTGAGE,8.9,VENTURE,B,11306,10.56,0.434,29.35,74.85,744,N,10,1
CUST-18938,68,39945,MORTGAGE,0.2,EDUCATION,B,5710,9.17,0.143,10.63,43.98,728,N,35,0
CUST-18939,52,47181,OWN,8.6,DEBTCONSOLIDATION,C,2383,11.86,0.051,15.36,100.0,611,N,31,0
CUST-18940,55,85293,RENT,11.5,EDUCATION,B,25791,11.98,0.302,20.49,37.03,681,N,35,0
CUST-18941,55,64245,MORTGAGE,0.3,PERSONAL,C,7871,14.38,0.123,20.66,81.61,640,N,33,0
CUST-18942,37,38185,RENT,2.7,HOMEIMPROVEMENT,C,10905,14.16,0.286,14.51,62.36,669,N,16,0
CUST-18943,28,45252,MORTGAGE,3.8,VENTURE,D,4566,16.24,0.101,26.63,89.06,637,N,9,0
CUST-18944,48,40479,MORTGAGE,1.3,HOMEIMPROVEMENT,A,13518,6.8,0.334,18.43,26.58,773,Y,27,0
CUST-18945,69,28316,RENT,3.6,PERSONAL,C,7602,15.28,0.268,22.08,97.39,622,Y,35,1
CUST-18946,33,28773,RENT,10.9,HOMEIMPROVEMENT,B,9976,10.66,0.347,22.5,50.58,699,Y,15,1
CUST-18947,44,90828,RENT,10.1,VENTURE,A,8238,6.42,0.091,30.76,55.71,735,N,26,1
CUST-18948,34,16368,RENT,14.1,VENTURE,B,6622,9.31,0.405,16.96,33.83,713,N,16,1
CUST-18949,25,129367,MORTGAGE,3.3,MEDICAL,A,6638,7.87,0.051,14.09,52.76,693,N,6,0
CUST-18950,61,39902,RENT,2.6,VENTURE,B,16813,10.08,0.421,17.19,41.39,699,N,35,0
CUST-18951,48,30837,RENT,5.5,EDUCATION,A,11670,8.74,0.378,27.31,54.01,688,N,27,0
CUST-18952,34,76408,RENT,2.7,PERSONAL,E,8896,19.59,0.116,18.46,41.41,532,Y,16,1
CUST-18953,48,119506,MORTGAGE,,MEDICAL,A,10294,6.06,0.086,38.91,41.23,807,N,28,0
CUST-18954,23,95853,MORTGAGE,5.0,VENTURE,D,8705,18.73,0.091,19.17,79.87,669,N,1,0
CUST-18955,37,66244,RENT,1.6,PERSONAL,D,11268,15.28,0.17,11.96,35.47,587,N,16,1
CUST-18956,69,94100,MORTGAGE,0.3,EDUCATION,B,8226,9.03,0.087,12.72,77.85,717,N,35,1
CUST-18957,68,17502,MORTGAGE,0.1,VENTURE,A,5810,7.4,0.332,20.7,74.53,767,N,35,0
CUST-18958,63,35842,RENT,13.4,EDUCATION,B,17432,11.06,0.486,13.19,82.23,748,N,35,0
CUST-18959,58,28375,MORTGAGE,1.5,PERSONAL,A,6083,6.42,0.214,13.88,31.21,759,N,35,0
CUST-18960,35,102209,RENT,3.0,HOMEIMPROVEMENT,A,3635,8.33,0.036,3.21,32.5,713,N,16,0
CUST-18961,30,38945,RENT,12.0,PERSONAL,B,15831,9.91,0.406,21.28,53.14,671,N,9,1
CUST-18962,33,81409,MORTGAGE,3.2,EDUCATION,B,18476,13.43,0.227,12.79,34.79,714,N,11,0
CUST-18963,22,67610,RENT,0.4,MEDICAL,C,4772,13.9,0.071,4.52,100.0,586,Y,1,0
CUST-18964,69,29220,MORTGAGE,4.0,MEDICAL,B,5937,9.2,0.203,15.37,51.98,640,N,35,1
CUST-18965,61,34469,RENT,0.5,EDUCATION,D,12287,15.66,0.356,21.72,100.0,640,N,35,0
CUST-18966,57,106541,RENT,0.5,DEBTCONSOLIDATION,A,6334,8.09,0.059,27.54,41.69,842,N,35,0
CUST-18967,64,30782,MORTGAGE,9.5,VENTURE,A,1301,6.53,0.042,2.0,37.08,728,N,35,0
CUST-18968,61,52834,MORTGAGE,1.7,EDUCATION,B,7886,10.41,0.149,5.23,81.56,694,N,35,0
CUST-18969,37,30652,MORTGAGE,5.7,EDUCATION,D,8628,18.86,0.281,27.14,80.87,607,N,17,1
CUST-18970,39,40604,RENT,3.6,MEDICAL,D,4479,17.27,0.11,12.28,29.07,619,Y,17,0
CUST-18971,67,47681,MORTGAGE,1.3,PERSONAL,C,8618,14.21,0.181,9.04,86.52,620,N,35,1
CUST-18972,44,30646,OWN,3.6,DEBTCONSOLIDATION,B,15330,12.88,0.5,28.99,86.85,696,N,26,0
CUST-18973,57,27549,MORTGAGE,0.4,EDUCATION,C,15171,12.59,0.551,19.51,24.8,678,N,35,1
CUST-18974,32,58207,MORTGAGE,2.1,VENTURE,A,2666,7.48,0.046,22.24,64.93,730,N,14,0
CUST-18975,23,29529,MORTGAGE,3.7,HOMEIMPROVEMENT,B,5786,10.14,0.196,8.64,47.92,700,N,5,0
CUST-18976,33,30139,RENT,1.3,HOMEIMPROVEMENT,B,4328,9.75,0.144,14.65,37.44,736,N,11,0
CUST-18977,52,27905,RENT,5.4,PERSONAL,B,18288,10.19,0.655,29.17,57.56,699,Y,33,1
CUST-18978,47,46782,RENT,0.3,MEDICAL,D,3265,15.95,0.07,15.35,87.49,556,N,28,1
CUST-18979,56,86354,OTHER,3.3,PERSONAL,D,4723,15.71,0.055,7.33,74.37,530,Y,35,1
CUST-18980,27,121044,RENT,6.3,HOMEIMPROVEMENT,A,7813,7.15,0.065,18.36,28.5,710,N,6,0
CUST-18981,63,31711,MORTGAGE,2.8,MEDICAL,F,1000,21.21,0.032,26.21,42.48,571,Y,35,0
CUST-18982,53,178115,RENT,10.4,PERSONAL,A,1461,7.89,0.008,11.37,64.58,741,N,34,0
CUST-18983,63,26827,MORTGAGE,5.0,VENTURE,A,13954,6.35,0.52,14.2,50.07,762,N,35,0
CUST-18984,24,93913,RENT,6.0,EDUCATION,E,8458,20.72,0.09,23.34,69.01,615,N,2,1
CUST-18985,24,31792,MORTGAGE,1.7,PERSONAL,B,4667,11.37,0.147,12.99,59.97,656,N,3,0
CUST-18986,50,29069,RENT,,MEDICAL,D,8235,17.04,0.283,8.07,46.11,703,N,28,0
CUST-18987,64,31355,OWN,4.7,EDUCATION,A,6253,6.95,0.199,34.23,46.06,746,N,35,0
CUST-18988,28,47502,MORTGAGE,6.8,DEBTCONSOLIDATION,D,4356,16.55,0.092,7.33,42.7,629,N,10,0
CUST-18989,61,69423,MORTGAGE,11.6,EDUCATION,D,12945,16.35,0.186,17.72,43.35,585,N,35,0
CUST-18990,51,73271,RENT,4.0,MEDICAL,B,6159,10.53,0.084,20.14,56.77,666,N,29,0
CUST-18991,52,27822,RENT,9.9,DEBTCONSOLIDATION,C,5682,11.89,0.204,25.42,31.81,651,N,32,0
CUST-18992,22,27070,MORTGAGE,3.9,EDUCATION,F,5301,22.13,0.196,16.21,68.32,509,Y,3,0
CUST-18993,49,28283,RENT,4.6,EDUCATION,B,6280,10.89,0.222,10.9,68.25,703,N,29,0
CUST-18994,69,45852,RENT,2.9,PERSONAL,B,11582,12.23,0.253,22.54,87.82,625,N,35,1
CUST-18995,31,43213,MORTGAGE,0.8,DEBTCONSOLIDATION,C,10377,12.29,0.24,24.45,100.0,602,Y,9,1
CUST-18996,48,27719,RENT,4.0,HOMEIMPROVEMENT,B,13333,9.08,0.481,27.89,86.6,682,N,30,1
CUST-18997,22,57627,RENT,4.0,EDUCATION,F,12855,23.18,0.223,22.76,75.85,490,N,2,1
CUST-18998,45,190525,MORTGAGE,7.7,EDUCATION,A,3807,5.69,0.02,6.15,27.24,850,N,23,0
CUST-18999,49,36212,RENT,6.9,DEBTCONSOLIDATION,B,2955,12.25,0.082,9.15,79.85,706,N,27,0
CUST-19000,28,37793,RENT,5.2,MEDICAL,C,6787,14.92,0.18,14.46,85.2,659,N,6,1
CUST-19001,45,68582,MORTGAGE,2.1,MEDICAL,B,7468,11.2,0.109,35.79,55.41,662,N,26,1
CUST-19002,21,35056,RENT,0.9,VENTURE,A,3713,5.68,0.106,14.05,48.96,726,N,3,0
CUST-19003,22,73231,MORTGAGE,1.3,VENTURE,B,9498,10.31,0.13,23.51,35.55,682,N,2,0
CUST-19004,65,31852,RENT,0.0,DEBTCONSOLIDATION,D,19852,16.44,0.623,20.51,66.45,650,N,35,0
CUST-19005,23,147159,MORTGAGE,,HOMEIMPROVEMENT,B,24219,10.85,0.165,14.86,84.37,650,N,5,0
CUST-19006,44,60286,RENT,8.4,DEBTCONSOLIDATION,B,6352,11.16,0.105,22.47,24.98,688,N,26,0
CUST-19007,32,33792,RENT,1.6,HOMEIMPROVEMENT,C,27413,12.6,0.811,29.97,78.01,665,N,13,1
CUST-19008,58,34433,RENT,0.5,PERSONAL,B,6774,11.77,0.197,21.19,59.24,619,Y,35,1
CUST-19009,63,36016,RENT,2.0,PERSONAL,B,3070,11.12,0.085,24.09,58.69,642,N,35,0
CUST-19010,54,111708,MORTGAGE,1.7,HOMEIMPROVEMENT,B,19690,11.11,0.176,11.43,67.74,651,N,35,1
CUST-19011,42,22896,RENT,3.0,PERSONAL,A,2140,7.23,0.093,21.5,35.99,744,N,22,0
CUST-19012,28,32834,MORTGAGE,1.5,HOMEIMPROVEMENT,C,6599,13.97,0.201,7.97,100.0,634,N,6,1
CUST-19013,21,34996,OWN,2.1,HOMEIMPROVEMENT,B,10306,7.93,0.294,27.31,36.54,733,N,1,0
CUST-19014,60,48561,MORTGAGE,11.9,EDUCATION,B,7965,10.98,0.164,18.03,49.42,622,N,35,0
CUST-19015,63,41661,RENT,2.0,EDUCATION,A,11317,9.49,0.272,22.13,38.48,735,N,35,0
CUST-19016,50,20035,RENT,7.7,PERSONAL,A,6637,8.44,0.331,29.33,25.8,791,N,28,0
CUST-19017,63,38565,OWN,4.9,PERSONAL,C,13284,14.3,0.344,19.05,96.43,595,N,35,0
CUST-19018,66,46178,MORTGAGE,2.1,VENTURE,B,15927,11.43,0.345,19.32,39.05,696,N,35,0
CUST-19019,21,33628,MORTGAGE,3.0,PERSONAL,A,7489,8.95,0.223,14.12,79.74,776,N,1,0
CUST-19020,51,74018,RENT,4.5,DEBTCONSOLIDATION,A,11918,7.26,0.161,13.83,68.33,799,N,31,0
CUST-19021,37,85105,MORTGAGE,0.0,EDUCATION,A,10223,8.68,0.12,24.74,67.94,706,N,18,0
CUST-19022,32,46768,MORTGAGE,0.4,HOMEIMPROVEMENT,B,10245,11.05,0.219,35.3,38.87,713,N,13,0
CUST-19023,65,56292,RENT,7.0,PERSONAL,B,3109,10.58,0.055,7.52,40.97,701,N,35,0
CUST-19024,24,15000,MORTGAGE,3.0,MEDICAL,A,12286,9.12,0.819,24.49,34.16,714,N,4,0
CUST-19025,61,38075,RENT,2.6,EDUCATION,B,11368,9.67,0.299,8.18,76.3,657,N,35,0
CUST-19026,63,89580,RENT,0.8,PERSONAL,A,8755,6.72,0.098,10.77,59.58,706,N,35,0
CUST-19027,29,38022,MORTGAGE,0.9,VENTURE,A,7511,5.0,0.198,22.69,12.12,850,Y,7,0
CUST-19028,62,31496,RENT,8.0,DEBTCONSOLIDATION,D,3833,15.39,0.122,18.63,74.04,651,N,35,1
CUST-19029,44,192261,MORTGAGE,8.8,PERSONAL,C,1892,12.97,0.01,3.23,66.75,652,Y,22,1
